ID,gender,DOB,ethnicity,academic_info_id,county_id,family_details_id
3077,female,24/9/1986,hispanic,1720,1674,3043
3078,male,14/3/1994,hispanic,358,3313,3661
3079,male,22/9/1994,hispanic,336,1494,4154
3080,male,11/2/1995,hispanic,4440,1583,4512
3081,male,20/1/1999,hispanic,834,732,370
3082,male,9/3/1998,hispanic,4076,3258,3002
3083,female,17/8/1983,hispanic,2161,3663,1230
3084,male,24/9/1981,hispanic,667,2932,1033
3085,female,22/5/1997,hispanic,4388,3558,1414
3086,female,15/6/1985,hispanic,1351,3740,544
3087,female,16/2/1995,hispanic,489,282,1290
3088,female,21/3/1980,hispanic,993,2612,1604
3089,male,8/11/1996,other,2035,3450,1972
3090,male,10/3/1996,hispanic,1398,1736,2205
3091,male,17/2/1984,hispanic,3311,2688,1776
3092,female,12/10/1988,hispanic,2960,2182,2950
3093,male,3/7/1986,hispanic,2561,617,3114
3094,male,4/3/1989,hispanic,455,1996,1072
3095,male,18/12/1996,hispanic,685,4339,205
3096,male,15/6/1990,hispanic,3249,426,3136
3097,male,12/9/1998,Asian,2822,2352,3644
3098,male,18/11/1994,hispanic,413,96,1631
3099,female,4/2/1984,hispanic,3993,98,2462
3100,male,4/9/1987,hispanic,4345,1764,2117
3101,male,6/8/1988,hispanic,3475,4662,638
3102,female,3/12/1980,other,988,3626,2529
3103,male,24/12/1985,hispanic,3656,2767,3658
3104,male,16/2/1987,other,2925,154,4008
3105,male,7/12/1989,hispanic,3503,2313,2460
3106,female,13/1/1985,hispanic,2446,770,3582
3107,female,16/1/1990,hispanic,3847,3556,3908
3108,female,15/12/1990,hispanic,2534,4497,90
3109,female,2/9/2000,hispanic,3960,2872,4465
3110,male,15/10/1993,hispanic,1755,4579,3579
3111,male,21/2/1997,hispanic,2310,1211,56
3112,female,2/5/1980,hispanic,1482,3246,1749
3113,male,11/1/1990,hispanic,3551,3517,3067
3114,female,26/11/1985,hispanic,2924,2671,3922
3115,female,5/2/1981,hispanic,3148,4648,2438
3116,male,16/5/1998,hispanic,4372,1754,1480
3117,male,25/5/1988,hispanic,2231,3127,2428
3118,female,5/7/1993,hispanic,2548,1247,1809
3119,male,6/12/1985,hispanic,3678,2265,3521
3120,female,11/9/1988,hispanic,3635,756,2356
3121,female,24/10/1993,hispanic,1629,1413,2553
3122,male,8/10/1989,hispanic,670,4279,1888
3123,female,14/10/1984,hispanic,3944,3223,3553
3124,female,7/11/1999,hispanic,2485,3907,439
3125,male,11/6/1999,hispanic,2459,3469,1151
3126,female,13/5/1987,hispanic,2779,2569,2805
3127,male,5/5/1981,hispanic,3790,3409,4102
3128,female,23/2/1999,hispanic,394,3064,2018
3129,female,2/11/1997,hispanic,1621,3514,4166
3130,female,15/6/1980,hispanic,596,602,4449
3131,female,21/8/1997,hispanic,4527,2344,911
3132,female,18/11/1999,hispanic,538,3168,2607
3133,female,22/5/1993,hispanic,4516,2712,1983
3134,female,5/1/1995,hispanic,4739,4401,1155
3135,female,18/7/1989,hispanic,2126,1863,1935
3136,male,18/6/1993,hispanic,4372,2538,1421
3137,male,9/12/1999,hispanic,1066,571,620
3138,female,15/5/2000,hispanic,562,1119,2796
3139,male,22/8/1991,hispanic,3017,1714,2790
3140,male,5/5/1997,hispanic,1118,2905,16
3141,male,19/1/2000,hispanic,894,4527,2010
3142,female,28/7/1994,hispanic,1000,1248,3982
3143,female,22/2/1988,hispanic,3328,1613,1800
3144,female,23/7/1983,hispanic,2240,3781,1459
3145,female,27/6/1991,hispanic,1188,1431,1545
3146,female,11/9/1990,hispanic,1734,2240,3984
3147,male,12/4/1994,hispanic,3358,4396,4412
3148,female,9/2/1989,hispanic,4193,2208,2379
3149,male,17/6/1990,hispanic,4013,1696,2922
3150,male,5/6/1980,hispanic,2460,2642,2899
3151,male,21/7/2000,other,2388,134,2054
3152,female,7/10/1995,hispanic,3165,1356,1491
3153,male,11/8/1987,hispanic,3065,377,788
3154,male,23/10/1985,hispanic,2410,628,2905
3155,female,18/4/1988,hispanic,3954,715,4673
3156,female,28/1/1986,hispanic,3639,1035,1963
3157,male,17/11/1983,hispanic,321,4228,2187
3158,female,19/7/1990,afam,3631,3696,515
3159,male,16/11/1985,afam,2901,4579,3686
3160,male,20/3/1995,hispanic,3110,4110,3489
3161,male,1/10/1998,hispanic,3067,2868,3157
3162,female,16/5/1991,hispanic,2789,2252,3675
3163,female,21/10/1984,hispanic,2520,3410,1197
3164,female,20/8/1986,hispanic,3699,2425,1556
3165,female,13/3/2000,hispanic,3677,888,3815
3166,male,26/8/1983,hispanic,894,2699,4513
3167,female,4/10/1994,hispanic,616,444,19
3168,male,23/12/1981,hispanic,3539,2578,2912
3169,male,11/9/1980,hispanic,1876,4529,3933
3170,female,23/7/1997,hispanic,1982,2139,1671
3171,female,6/1/1995,hispanic,4498,768,3039
3172,female,2/5/1987,other,2609,3637,4044
3173,male,9/11/1983,hispanic,2551,755,1846
3174,female,6/7/1987,hispanic,601,3421,3003
3175,female,18/11/1991,afam,3186,689,3585
3176,male,28/12/1987,other,1547,4627,470
3177,female,17/3/1997,Asian,4658,4290,465
3178,female,5/3/1984,Asian,2899,1062,4508
3179,female,5/10/1986,afam,4630,3693,2044
3180,male,23/9/1989,hispanic,768,2446,693
3181,female,25/8/1986,hispanic,4314,4091,4643
3182,male,1/3/1989,hispanic,2448,2603,2418
3183,male,28/12/1988,other,1797,1166,2013
3184,female,13/12/2000,hispanic,2304,309,3763
3185,female,10/11/1985,Asian,646,1022,2623
3186,male,10/1/1982,hispanic,3925,3330,828
3187,female,25/4/1990,other,2488,3683,1433
3188,male,7/10/1994,other,2040,3373,1200
3189,female,6/7/1995,hispanic,1967,4103,3357
3190,female,19/12/2000,hispanic,1594,2178,1850
3191,female,1/11/1980,hispanic,1084,1129,1329
3192,male,28/11/1990,hispanic,1628,2399,3197
3193,female,20/4/2000,hispanic,1597,73,596
3194,female,4/2/1993,hispanic,149,2686,187
3195,male,25/4/1981,hispanic,234,1088,2350
3196,male,6/7/1999,hispanic,1573,308,2807
3197,male,24/2/2000,hispanic,2599,3943,2410
3198,female,12/1/1995,hispanic,2081,1671,1668
3199,male,8/11/1994,other,1705,2364,3484
3200,female,17/3/1990,hispanic,1418,2241,2520
3201,male,11/2/1997,hispanic,1784,376,1324
3202,female,11/10/1989,other,3851,2357,3176
3203,female,20/4/1981,hispanic,3125,3550,1906
3204,female,18/8/1995,hispanic,2181,3229,774
3205,female,9/11/1981,Asian,2166,1262,3531
3206,female,28/2/1981,afam,2097,3233,3277
3207,female,4/6/1987,Asian,1707,1176,3064
3208,male,15/6/1991,hispanic,3406,4000,731
3209,female,24/10/1990,hispanic,2977,373,4395
3210,female,1/5/1981,hispanic,371,2810,3732
3211,male,19/10/1983,afam,1842,4724,606
3212,male,14/4/1991,hispanic,2917,2555,1483
3213,male,7/5/1993,hispanic,866,2851,1929
3214,male,26/5/1990,hispanic,2860,1326,687
3215,male,12/12/1981,hispanic,3449,2854,4012
3216,female,28/11/1985,other,3661,2984,3317
3217,male,16/4/1993,hispanic,2606,561,2637
3218,female,20/10/1990,hispanic,3112,901,3605
3219,female,22/7/1990,hispanic,2181,1923,3990
3220,female,17/3/1991,hispanic,4245,2809,670
3221,male,19/5/1998,hispanic,2921,346,2251
3222,male,27/7/1987,hispanic,4045,1376,3679
3223,male,26/5/1995,Asian,4548,4159,1510
3224,male,9/4/1982,hispanic,2034,2410,4588
3225,male,22/8/1980,hispanic,898,582,3805
3226,female,27/3/1996,afam,2931,2659,1157
3227,female,8/6/1987,afam,2979,3564,4515
3228,male,14/6/1993,hispanic,4261,2541,4166
3229,male,22/4/1986,afam,2644,349,1550
3230,female,26/12/1997,hispanic,1993,3860,848
3231,male,9/11/1993,other,4648,4254,3312
3232,female,13/3/1981,other,3953,3030,2501
3233,female,22/8/1980,afam,3363,4235,4588
3234,male,12/3/1987,other,1742,1016,3162
3235,female,22/11/1994,afam,4413,2129,1975
3236,female,19/5/1995,afam,4274,2424,3876
3237,female,19/8/1987,afam,2497,4400,1409
3238,female,17/7/1981,afam,3374,509,4191
3239,female,19/3/1985,hispanic,4094,1451,140
3240,female,8/11/1990,hispanic,2678,718,4307
3241,female,3/8/1990,Asian,977,4270,987
3242,female,20/8/2000,Asian,3786,3629,461
3243,female,1/7/1989,other,2041,3298,3446
3244,female,15/7/1983,hispanic,600,1412,2972
3245,male,3/9/1990,Asian,1018,1336,3542
3246,female,14/2/1997,afam,1834,2041,576
3247,female,25/11/2000,other,244,685,4433
3248,female,21/1/1995,hispanic,2388,4637,1488
3249,female,6/3/1980,hispanic,1586,596,1864
3250,female,6/8/1994,hispanic,369,2880,1157
3251,male,14/1/1992,hispanic,3698,4051,1837
3252,female,28/12/1997,other,2190,3636,653
3253,female,6/10/1996,other,3459,2550,1274
3254,female,5/9/2000,other,3746,4292,1526
3255,female,20/10/1981,Asian,2538,903,3105
3256,female,6/10/1988,Asian,1459,4469,2644
3257,male,26/11/1980,hispanic,2454,2461,4107
3258,male,15/8/1994,hispanic,3968,4009,2971
3259,male,20/12/1982,other,3291,3288,4353
3260,male,15/6/1984,hispanic,1185,3032,4389
3261,male,1/9/1988,Asian,107,212,4144
3262,male,8/8/1997,other,842,4571,73
3263,female,4/1/1994,other,3327,3886,2835
3264,male,14/12/1988,other,3441,1208,904
3265,female,14/5/1984,afam,3562,4265,2834
3266,female,15/9/1986,afam,4016,1082,822
3267,female,20/12/1996,afam,3110,1734,3303
3268,male,10/10/1985,afam,4734,3911,1319
3269,male,17/3/1989,hispanic,662,4570,1402
3270,male,5/5/1985,afam,1915,1182,57
3271,female,16/9/1994,afam,3774,1838,1690
3272,male,20/9/1995,other,1145,3937,62
3273,female,22/7/1990,hispanic,1337,1641,2208
3274,male,10/12/1993,Asian,2165,173,3645
3275,female,26/7/1992,afam,2103,1222,865
3276,female,22/5/1993,afam,671,4201,1753
3277,male,17/9/1985,Asian,954,110,3550
3278,male,2/10/1999,other,26,252,54
3279,female,14/11/1999,other,1043,1848,1630
3280,female,26/1/1986,other,3715,457,2080
3281,female,2/11/1982,Asian,3165,1940,3124
3282,male,13/2/1996,Asian,1687,781,2493
3283,female,21/8/1989,other,1464,414,1557
3284,female,22/6/1987,Asian,940,1936,3508
3285,male,22/6/1996,afam,1159,2740,3701
3286,female,6/12/1992,afam,4005,3100,177
3287,male,2/5/1992,other,522,4272,2332
3288,female,9/6/1995,afam,2350,861,1968
3289,female,4/8/1991,afam,17,3363,2063
3290,female,25/8/1982,afam,2202,4069,3767
3291,female,21/5/1982,afam,4207,4151,1094
3292,male,22/8/1981,afam,4541,1465,1873
3293,female,25/5/1998,afam,1562,3290,287
3294,female,24/12/1991,afam,3570,660,1616
3295,female,22/5/1995,afam,4335,258,3206
3296,male,21/6/1980,afam,3770,3168,4040
3297,female,19/9/1995,afam,1511,3459,3423
3298,male,12/12/1988,afam,4705,3953,865
3299,female,12/11/1999,afam,840,3208,1481
3300,female,24/10/2000,other,2572,1783,562
3301,female,25/10/1993,afam,2606,824,1083
3302,female,3/2/1992,afam,3960,2668,3162
3303,female,27/3/2000,afam,4343,2606,3786
3304,female,21/3/2000,afam,1046,1428,3680
3305,female,13/10/2000,afam,2013,4163,1450
3306,female,23/3/2000,afam,4627,3571,483
3307,male,16/8/2000,afam,753,898,2833
3308,female,26/7/1986,afam,2207,2690,3917
3309,female,9/4/1999,afam,4002,3458,792
3310,male,26/1/1983,other,1773,2576,131
3311,male,17/8/1989,other,4331,2204,3327
3312,male,25/6/2000,Asian,3760,1519,3105
3313,female,6/10/1986,Asian,3450,626,2785
3314,male,19/6/1987,other,3978,1304,2936
3315,male,1/6/1981,Asian,4273,3002,4147
3316,female,17/4/1987,other,240,4057,215
3317,female,8/4/1996,other,3582,3513,1450
3318,female,7/7/1989,other,2370,3027,1785
3319,male,9/11/1985,Asian,2447,4061,1627
3320,male,23/2/1980,Asian,4237,1569,2890
3321,male,21/9/1991,other,3696,3930,721
3322,female,24/3/1985,Asian,3709,745,2937
3323,female,14/4/1989,other,1071,2458,3783
3324,male,26/7/1998,other,3889,3117,4006
3325,female,17/9/1993,other,2490,1366,3905
3326,female,8/7/1982,other,287,488,3954
3327,female,3/9/1997,Asian,3608,4333,4273
3328,male,9/6/1988,Asian,4188,4079,2215
3329,female,26/3/2000,other,2755,2030,2999
3330,female,21/2/1983,Asian,229,614,2650
3331,female,6/10/1991,other,1243,869,1096
3332,male,28/5/1999,other,3429,608,3845
3333,male,25/8/1983,other,834,1898,4093
3334,female,25/4/1989,other,1694,4132,1659
3335,male,23/6/1990,Asian,37,3160,3522
3336,male,25/4/1994,Asian,4550,125,4069
3337,male,14/8/1992,other,4331,1410,2916
3338,female,10/1/1985,Asian,1723,2443,1549
3339,male,24/2/1992,other,2290,1109,1806
3340,male,7/8/1980,other,1451,4073,4198
3341,female,14/10/1990,Asian,2226,3397,563
3342,female,26/3/1988,Asian,3241,4138,4512
3343,male,8/4/1986,afam,1499,2365,2012
3344,female,23/10/1981,other,4691,4550,3904
3345,male,20/11/1986,Asian,1015,4047,2671
3346,female,8/5/1983,other,541,3871,4650
3347,female,6/2/1983,other,210,1251,2487
3348,female,27/10/1982,other,944,3630,762
3349,male,28/7/1988,other,4230,4715,1944
3350,female,5/10/1983,Asian,3947,34,4630
3351,male,6/2/1980,afam,3655,4642,739
3352,male,9/10/2000,Asian,1427,4322,2972
3353,female,14/6/1987,other,3617,2916,49
3354,female,7/8/1986,hispanic,211,3518,1818
3355,male,8/5/1993,Asian,2440,2265,1794
3356,female,5/5/1999,other,2504,911,4534
3357,female,2/9/1997,other,258,764,535
3358,female,22/4/1996,other,20,1903,4382
3359,female,21/6/1994,Asian,2141,3575,1900
3360,male,25/10/1997,Asian,3209,880,3517
3361,female,23/11/1986,other,998,4669,2362
3362,female,8/9/1995,Asian,2567,1891,4731
3363,male,26/12/1992,other,1553,503,1943
3364,female,6/5/1989,other,535,2507,3622
3365,female,15/1/1993,other,719,4007,2586
3366,male,7/12/1993,other,3736,3711,3944
3367,female,7/5/1983,Asian,42,2420,2559
3368,female,14/5/1999,hispanic,189,1506,1005
3369,male,20/12/1996,Asian,3315,3948,58
3370,male,20/5/1986,afam,3781,2928,1784
3371,male,23/3/1983,other,2539,3465,3067
3372,male,5/8/1981,afam,2686,4133,4208
3373,male,16/5/1998,Asian,1839,2787,3274
3374,male,9/8/1983,other,698,301,1480
3375,male,25/3/1988,other,265,1250,3661
3376,female,5/11/1982,Asian,2648,771,3992
3377,male,20/3/1983,Asian,558,903,4198
3378,female,14/7/1981,other,1927,3028,454
3379,male,6/9/1988,Asian,3329,4324,3693
3380,male,15/3/1988,afam,3148,2417,4103
3381,male,12/11/1995,afam,2344,780,4036
3382,male,8/5/1988,hispanic,2722,2330,3072
3383,male,17/6/1981,hispanic,3935,2240,3235
3384,male,20/5/1993,afam,833,3751,4430
3385,male,28/12/1996,afam,1129,2968,2028
3386,male,12/7/1982,afam,901,2977,830
3387,male,23/2/1987,afam,41,3459,2876
3388,male,14/3/1987,afam,2768,1296,21
3389,female,1/2/1987,other,3547,3395,551
3390,female,19/11/1986,other,4046,4574,2816
3391,female,13/5/1997,other,3940,3494,690
3392,male,19/5/1993,other,3718,1729,2448
3393,male,13/4/1997,Asian,3663,561,3562
3394,female,7/5/1996,Asian,1477,3541,1102
3395,male,9/11/1995,other,4321,638,643
3396,male,20/6/1990,Asian,4236,171,2873
3397,female,21/7/1998,other,612,2989,3497
3398,female,8/7/1986,other,471,1666,3658
3399,male,1/9/1998,other,1864,378,2369
3400,male,15/10/1991,Asian,2610,1859,1301
3401,male,9/9/1995,Asian,2884,2317,2588
3402,female,3/3/1995,other,4604,3547,4292
3403,male,13/3/1990,Asian,4429,1077,4129
3404,female,11/3/1980,other,1856,4242,3431
3405,female,17/7/1997,other,2424,1705,3769
3406,female,24/8/1996,other,4719,4337,3830
3407,female,24/8/1990,other,1890,316,765
3408,male,27/1/1991,Asian,533,163,3080
3409,female,24/11/1984,Asian,3519,3410,3697
3410,male,13/10/1986,other,1125,1529,1459
3411,female,4/12/1997,Asian,1984,4020,515
3412,female,4/8/1987,other,773,3906,2477
3413,male,1/4/2000,other,182,2950,3543
3414,male,3/12/1985,other,1989,945,2901
3415,male,24/8/1998,other,2808,1300,493
3416,male,12/1/1998,Asian,3079,1716,3798
3417,male,7/1/1995,Asian,3266,3368,2717
3418,male,3/8/1991,other,3849,3146,2530
3419,male,15/4/1992,hispanic,1528,503,1301
3420,male,10/3/2000,hispanic,2236,3927,2760
3421,male,6/5/1989,other,313,3212,3536
3422,male,1/2/1982,other,4098,4548,2037
3423,male,14/1/1983,Asian,939,4030,4198
3424,female,10/6/1999,Asian,286,3461,1861
3425,male,15/2/1981,other,1785,1446,3444
3426,female,27/1/1980,Asian,3728,4659,2320
3427,male,24/12/1987,afam,1891,3434,2918
3428,male,28/10/1998,other,1630,4216,3426
3429,female,27/5/1992,other,1558,2906,3872
3430,female,2/4/1980,afam,1654,4723,2731
3431,female,13/12/1994,other,3790,841,671
3432,male,10/9/1986,other,3464,3206,1952
3433,male,7/8/1983,Asian,3809,3028,3072
3434,male,24/1/1995,Asian,3228,4432,2668
3435,male,15/10/1998,other,1572,1592,3754
3436,male,3/3/1999,afam,4545,1107,870
3437,female,8/10/1985,Asian,1031,3972,1311
3438,female,5/9/1989,other,3446,4672,4685
3439,female,25/6/1993,other,3278,4227,3418
3440,female,11/8/2000,other,3039,30,2283
3441,female,17/10/1995,Asian,4620,657,3137
3442,female,10/12/1980,afam,1538,893,4293
3443,female,12/7/1981,Asian,3138,476,796
3444,female,26/6/1989,other,1020,3362,1125
3445,female,18/8/1994,afam,1491,1069,4714
3446,female,21/12/1986,Asian,2780,3093,4699
3447,female,5/8/1999,other,737,3606,4267
3448,female,27/11/1993,other,3744,4615,1721
3449,female,13/10/1997,other,4188,3450,4457
3450,female,15/5/1989,other,1762,2864,1641
3451,female,2/1/1992,Asian,2807,1326,4060
3452,female,17/9/1999,Asian,359,1483,2729
3453,female,23/9/1991,other,2755,2795,1745
3454,female,20/5/1985,Asian,716,4219,4379
3455,female,9/9/1998,other,1752,816,1585
3456,female,14/7/1985,other,855,3400,2913
3457,female,9/10/1985,other,2685,307,2597
3458,male,21/2/1993,other,2428,3573,954
3459,male,11/3/1985,Asian,4708,3060,3884
3460,female,17/1/1981,Asian,2678,656,207
3461,female,1/7/1980,other,3993,2118,553
3462,female,14/10/1992,Asian,4109,3154,2456
3463,female,8/6/1994,other,4317,1146,3257
3464,female,22/7/1997,afam,4050,1722,2890
3465,male,20/3/1982,hispanic,2327,4126,1569
3466,male,24/9/1981,other,3170,3512,2416
3467,female,21/11/1982,other,948,4020,2685
3468,male,17/7/1981,Asian,2494,1403,2626
3469,female,5/2/1996,Asian,2190,1159,1267
3470,male,12/7/1986,other,2852,3866,844
3471,female,10/1/1988,Asian,252,3752,506
3472,female,24/10/1992,other,3382,2153,1770
3473,female,7/3/1991,other,3811,3184,3072
3474,female,5/12/1999,other,3490,2635,2154
3475,female,11/3/1985,other,2024,610,1246
3476,female,15/3/1999,Asian,2373,2750,1285
3477,female,25/9/1997,Asian,1678,2389,4444
3478,male,3/12/1996,other,2967,370,2603
3479,female,7/8/1988,Asian,1518,3324,4615
3480,female,18/9/1980,other,532,2908,4459
3481,male,11/10/1989,other,977,2453,824
3482,male,19/8/1988,other,3148,2048,4700
3483,male,4/2/1987,hispanic,4204,2,1380
3484,female,16/1/1999,Asian,1652,4370,1833
3485,female,15/2/1989,Asian,3431,2700,3713
3486,male,15/1/1987,other,3824,4516,131
3487,female,20/6/1990,Asian,7,1843,2853
3488,female,26/11/1991,other,2218,2884,944
3489,female,12/6/1983,other,2226,2326,1265
3490,female,2/5/1989,other,4412,4400,4554
3491,female,9/1/1984,other,4462,3692,2693
3492,female,25/8/1985,Asian,2209,4325,366
3493,male,6/7/1999,Asian,878,4258,1051
3494,female,4/9/1994,other,3269,1183,468
3495,male,3/12/1993,Asian,2771,2010,3848
3496,female,15/4/1980,other,1750,1030,1975
3497,female,21/2/1985,other,4161,380,3033
3498,female,24/2/1981,other,3377,3368,909
3499,female,10/2/1988,other,4120,442,808
3500,male,26/7/1991,Asian,3420,4411,2226
3501,male,27/12/1985,Asian,690,433,3767
3502,male,27/10/1987,hispanic,1853,1934,3099
3503,male,21/10/1999,other,1502,2503,2634
3504,male,4/1/1996,Asian,4386,2679,4348
3505,female,28/7/1996,other,447,3449,1525
3506,male,5/9/1987,other,1402,1193,1790
3507,female,28/9/1989,other,388,3545,314
3508,female,19/2/1987,other,2205,3149,3326
3509,female,23/9/1997,Asian,2871,478,1363
3510,female,16/11/1996,Asian,2278,4488,3213
3511,female,5/6/1986,other,1640,2189,96
3512,female,15/2/1994,Asian,1624,3968,2882
3513,female,15/9/1981,afam,1134,565,683
3514,female,26/2/1989,other,2537,4399,3494
3515,male,19/4/1988,other,4118,2742,32
3516,male,16/8/1992,other,1096,256,1922
3517,male,7/9/1996,afam,3638,1456,2182
3518,male,22/2/1993,other,1324,3025,4507
3519,male,26/9/1985,afam,727,2662,4178
3520,male,18/4/1992,Asian,4585,2492,1492
3521,male,3/2/1983,afam,907,158,1182
3522,male,22/4/1993,Asian,1937,1096,3468
3523,male,6/3/1984,other,34,788,4155
3524,male,14/6/1986,Asian,4710,4500,936
3525,female,18/10/1992,other,455,1934,2428
3526,male,22/5/1999,other,1158,1178,3135
3527,male,24/4/1991,other,1103,4354,3025
3528,male,25/4/1991,Asian,1343,2985,642
3529,female,12/7/1995,Asian,1811,3876,1669
3530,female,7/7/1985,other,4583,318,1702
3531,female,21/6/1995,Asian,3849,2597,258
3532,female,28/9/1983,other,431,62,41
3533,female,5/11/1981,other,3438,1465,3026
3534,female,19/10/1982,other,1767,4519,344
